"TIME","GEO","NRG_BAL","SIEC","UNIT","Value","Flag and Footnotes"
"2020","Cyprus","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,571.147",""
"2020","Latvia","Gross available energy","Total","Thousand tonnes of oil equivalent","4,568.313",""
"2020","Latvia","Total energy supply","Total","Thousand tonnes of oil equivalent","4,303.131",""
"2020","Latvia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","4,263.628",""
"2020","Latvia","Available for final consumption","Total","Thousand tonnes of oil equivalent","3,874.602",""
"2020","Lithuania","Gross available energy","Total","Thousand tonnes of oil equivalent","7,814.577",""
"2020","Lithuania","Total energy supply","Total","Thousand tonnes of oil equivalent","7,578.481",""
"2020","Lithuania","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","6,226.539",""
"2020","Lithuania","Available for final consumption","Total","Thousand tonnes of oil equivalent","6,429.750",""
"2020","Luxembourg","Gross available energy","Total","Thousand tonnes of oil equivalent","3,964.161",""
"2020","Luxembourg","Total energy supply","Total","Thousand tonnes of oil equivalent","3,417.509",""
"2020","Luxembourg","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","3,933.947",""
"2020","Luxembourg","Available for final consumption","Total","Thousand tonnes of oil equivalent","3,294.105",""
"2020","Hungary","Gross available energy","Total","Thousand tonnes of oil equivalent","26,152.956",""
"2020","Hungary","Total energy supply","Total","Thousand tonnes of oil equivalent","26,051.553",""
"2020","Hungary","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","23,887.050",""
"2020","Hungary","Available for final consumption","Total","Thousand tonnes of oil equivalent","19,714.288",""
"2020","Malta","Gross available energy","Total","Thousand tonnes of oil equivalent","2,947.077",""
"2020","Malta","Total energy supply","Total","Thousand tonnes of oil equivalent","702.097",""
"2020","Malta","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","740.987",""
"2020","Malta","Available for final consumption","Total","Thousand tonnes of oil equivalent","505.799",""
"2020","Netherlands","Gross available energy","Total","Thousand tonnes of oil equivalent","83,813.649",""
"2020","Netherlands","Total energy supply","Total","Thousand tonnes of oil equivalent","69,719.520",""
"2020","Netherlands","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","58,420.597",""
"2020","Netherlands","Available for final consumption","Total","Thousand tonnes of oil equivalent","55,334.449",""
"2020","Austria","Gross available energy","Total","Thousand tonnes of oil equivalent","32,227.528",""
"2020","Austria","Total energy supply","Total","Thousand tonnes of oil equivalent","31,910.032",""
"2020","Austria","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","29,725.660",""
"2020","Austria","Available for final consumption","Total","Thousand tonnes of oil equivalent","26,899.180",""
"2020","Poland","Gross available energy","Total","Thousand tonnes of oil equivalent","103,280.323",""
"2020","Poland","Total energy supply","Total","Thousand tonnes of oil equivalent","102,521.535",""
"2020","Poland","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","96,859.153",""
"2020","Poland","Available for final consumption","Total","Thousand tonnes of oil equivalent","77,134.148",""
"2020","Portugal","Gross available energy","Total","Thousand tonnes of oil equivalent","22,073.178",""
"2020","Portugal","Total energy supply","Total","Thousand tonnes of oil equivalent","20,863.495",""
"2020","Portugal","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","19,539.813",""
"2020","Portugal","Available for final consumption","Total","Thousand tonnes of oil equivalent","16,380.821",""
"2020","Romania","Gross available energy","Total","Thousand tonnes of oil equivalent","32,253.628",""
"2020","Romania","Total energy supply","Total","Thousand tonnes of oil equivalent","32,163.213",""
"2020","Romania","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","30,915.644",""
"2020","Romania","Available for final consumption","Total","Thousand tonnes of oil equivalent","25,076.182",""
"2020","Slovenia","Gross available energy","Total","Thousand tonnes of oil equivalent","6,438.108",""
"2020","Slovenia","Total energy supply","Total","Thousand tonnes of oil equivalent","6,311.025",""
"2020","Slovenia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","6,128.857",""
"2020","Slovenia","Available for final consumption","Total","Thousand tonnes of oil equivalent","4,582.904",""
"2020","Slovakia","Gross available energy","Total","Thousand tonnes of oil equivalent","16,446.628",""
"2020","Slovakia","Total energy supply","Total","Thousand tonnes of oil equivalent","16,417.671",""
"2020","Slovakia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","15,176.867",""
"2020","Slovakia","Available for final consumption","Total","Thousand tonnes of oil equivalent","10,817.464",""
"2020","Finland","Gross available energy","Total","Thousand tonnes of oil equivalent","32,425.616",""
"2020","Finland","Total energy supply","Total","Thousand tonnes of oil equivalent","31,833.370",""
"2020","Finland","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","29,925.576",""
"2020","Finland","Available for final consumption","Total","Thousand tonnes of oil equivalent","24,767.843",""
"2020","Sweden","Gross available energy","Total","Thousand tonnes of oil equivalent","47,785.974",""
"2020","Sweden","Total energy supply","Total","Thousand tonnes of oil equivalent","44,863.786",""
"2020","Sweden","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","41,729.095",""
"2020","Sweden","Available for final consumption","Total","Thousand tonnes of oil equivalent","33,146.161",""
"2020","Iceland","Gross available energy","Total","Thousand tonnes of oil equivalent","6,008.591",""
"2020","Iceland","Total energy supply","Total","Thousand tonnes of oil equivalent","5,896.639",""
"2020","Iceland","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","5,848.777",""
"2020","Iceland","Available for final consumption","Total","Thousand tonnes of oil equivalent","3,038.628",""
"2020","Norway","Gross available energy","Total","Thousand tonnes of oil equivalent","28,772.491",""
"2020","Norway","Total energy supply","Total","Thousand tonnes of oil equivalent","28,288.900",""
"2020","Norway","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","25,007.086",""
"2020","Norway","Available for final consumption","Total","Thousand tonnes of oil equivalent","21,344.460",""
"2020","United Kingdom","Gross available energy","Total","Thousand tonnes of oil equivalent",":",""
"2020","United Kingdom","Total energy supply","Total","Thousand tonnes of oil equivalent",":",""
"2020","United Kingdom","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent",":",""
"2020","United Kingdom","Available for final consumption","Total","Thousand tonnes of oil equivalent",":",""
"2020","Montenegro","Gross available energy","Total","Thousand tonnes of oil equivalent","1,022.524",""
"2020","Montenegro","Total energy supply","Total","Thousand tonnes of oil equivalent","1,017.484",""
"2020","Montenegro","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","993.613",""
"2020","Montenegro","Available for final consumption","Total","Thousand tonnes of oil equivalent","725.175",""
"2020","North Macedonia","Gross available energy","Total","Thousand tonnes of oil equivalent","2,599.443",""
"2020","North Macedonia","Total energy supply","Total","Thousand tonnes of oil equivalent","2,590.156",""
"2020","North Macedonia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,544.798",""
"2020","North Macedonia","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,875.867",""
"2020","Albania","Gross available energy","Total","Thousand tonnes of oil equivalent","2,214.751",""
"2020","Albania","Total energy supply","Total","Thousand tonnes of oil equivalent","2,166.834",""
"2020","Albania","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,152.481",""
"2020","Albania","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,988.835",""
"2020","Serbia","Gross available energy","Total","Thousand tonnes of oil equivalent","15,929.963",""
"2020","Serbia","Total energy supply","Total","Thousand tonnes of oil equivalent","15,834.353",""
"2020","Serbia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","15,182.032",""
"2020","Serbia","Available for final consumption","Total","Thousand tonnes of oil equivalent","9,538.168",""
"2020","Türkiye","Gross available energy","Total","Thousand tonnes of oil equivalent","148,599.117",""
"2020","Türkiye","Total energy supply","Total","Thousand tonnes of oil equivalent","146,134.490",""
"2020","Türkiye","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","141,554.426",""
"2020","Türkiye","Available for final consumption","Total","Thousand tonnes of oil equivalent","106,971.001",""
"2020","Bosnia and Herzegovina","Gross available energy","Total","Thousand tonnes of oil equivalent","7,108.571",""
"2020","Bosnia and Herzegovina","Total energy supply","Total","Thousand tonnes of oil equivalent","7,104.700",""
"2020","Bosnia and Herzegovina","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","7,003.462",""
"2020","Bosnia and Herzegovina","Available for final consumption","Total","Thousand tonnes of oil equivalent","4,129.598",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Gross available energy","Total","Thousand tonnes of oil equivalent","2,665.079",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Total energy supply","Total","Thousand tonnes of oil equivalent","2,662.957",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,614.766",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Available for final consumption","Total","Thousand tonnes of oil equivalent","1,581.889",""
"2020","Moldova","Gross available energy","Total","Thousand tonnes of oil equivalent","2,765.877",""
"2020","Moldova","Total energy supply","Total","Thousand tonnes of oil equivalent","2,747.280",""
"2020","Moldova","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","2,693.170",""
"2020","Moldova","Available for final consumption","Total","Thousand tonnes of oil equivalent","2,604.931",""
"2020","Ukraine","Gross available energy","Total","Thousand tonnes of oil equivalent","86,582.654",""
"2020","Ukraine","Total energy supply","Total","Thousand tonnes of oil equivalent","86,551.030",""
"2020","Ukraine","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","82,804.234",""
"2020","Ukraine","Available for final consumption","Total","Thousand tonnes of oil equivalent","48,917.870",""
"2020","Georgia","Gross available energy","Total","Thousand tonnes of oil equivalent","5,002.132",""
"2020","Georgia","Total energy supply","Total","Thousand tonnes of oil equivalent","4,941.465",""
"2020","Georgia","Primary energy consumption (Europe 2020-2030)","Total","Thousand tonnes of oil equivalent","4,700.470",""
